"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"07.07.2020","71,1981","71,7770","72,3500","71,2234","","-0,50%"
"06.07.2020","71,5550","71,3700","72,1431","70,7943","","0,40%"
"03.07.2020","71,2680","70,6100","71,7155","70,2264","","1,12%"
"02.07.2020","70,4800","70,6890","70,8028","70,1830","","-0,21%"
"01.07.2020","70,6275","71,1513","71,3438","70,5500","","-0,64%"
"30.06.2020","71,0825","70,0983","71,3668","69,9814","","1,52%"
"29.06.2020","70,0180","69,7712","70,4685","69,5530","","0,57%"
"26.06.2020","69,6220","69,0535","70,0230","68,9325","","0,97%"
"25.06.2020","68,9550","69,6150","69,7692","68,9910","","-0,88%"
"24.06.2020","69,5652","68,7061","69,6741","68,6238","","1,23%"
"23.06.2020","68,7200","69,1248","69,6495","68,5465","","-0,30%"
"22.06.2020","68,9300","69,6868","69,8438","68,9559","","-0,57%"
"19.06.2020","69,3260","69,9125","70,1168","69,1745","","0,01%"
"18.06.2020","69,3175","69,6474","70,0555","69,1500","","-0,38%"
"17.06.2020","69,5842","69,7180","69,9408","69,2529","","0,02%"
"16.06.2020","69,5725","69,7345","69,9938","69,1649","","0,03%"
"15.06.2020","69,5525","69,6482","70,5737","69,4750","","-0,03%"
"12.06.2020","69,5700","70,1650","70,5270","69,1700","","-0,71%"
"11.06.2020","70,0640","68,4864","70,2530","68,2878","","2,52%"
"10.06.2020","68,3400","68,7238","68,9750","68,1902","","-0,33%"
"09.06.2020","68,5675","68,2165","68,9570","68,0383","","0,61%"
"08.06.2020","68,1550","68,4095","68,7060","68,0095","","-0,62%"
"05.06.2020","68,5820","69,1478","69,2070","68,2500","","-0,59%"
"04.06.2020","68,9900","68,5941","69,5939","68,3750","","0,74%"
"03.06.2020","68,4866","68,6392","68,9785","68,1743","","-0,18%"
"02.06.2020","68,6100","69,0306","69,2705","68,5700","","-0,48%"
"01.06.2020","68,9396","70,3050","70,4250","68,9635","","-1,71%"
"29.05.2020","70,1425","70,3545","70,8825","70,1016","","-0,42%"
"28.05.2020","70,4400","70,9722","71,2697","70,1335","","-0,73%"
"27.05.2020","70,9555","70,8010","71,4930","70,6106","","0,42%"
"26.05.2020","70,6620","71,6775","71,7642","70,6045","","-1,28%"
"25.05.2020","71,5750","71,6505","71,8895","71,1802","","0,17%"
"22.05.2020","71,4500","70,9744","72,1668","70,8325","","0,90%"
"21.05.2020","70,8152","71,1205","71,5205","70,5973","","-0,27%"
"20.05.2020","71,0046","72,5100","72,7270","71,0446","","-2,06%"
"19.05.2020","72,4985","72,7245","72,8603","72,2026","","-0,21%"
"18.05.2020","72,6510","73,8318","73,9206","72,5614","","-0,91%"
"15.05.2020","73,3170","73,5085","74,0574","73,0003","","-0,09%"
"14.05.2020","73,3862","74,0242","74,5303","73,4179","","-0,70%"
"13.05.2020","73,9033","73,6913","74,3359","73,0838","","0,40%"
"12.05.2020","73,6075","73,6900","73,9125","72,9663","","0,11%"
"11.05.2020","73,5265","73,4063","74,0053","73,0798","","0,28%"
"08.05.2020","73,3200","74,0944","74,4178","73,0981","","-0,86%"
"07.05.2020","73,9525","74,5382","74,7545","73,5773","","-0,59%"
"06.05.2020","74,3915","73,7335","75,0590","73,3268","","1,25%"
"05.05.2020","73,4700","74,7963","75,0498","73,5126","","-1,66%"
"04.05.2020","74,7130","75,3615","75,9980","74,6928","","-0,66%"
"01.05.2020","75,2075","74,3750","75,8500","74,1531","","1,24%"
"30.04.2020","74,2900","73,0556","74,6741","72,6138","","1,84%"
"29.04.2020","72,9512","74,1225","74,4185","72,9783","","-1,55%"
"28.04.2020","74,1008","74,3701","74,9453","73,7800","","-0,12%"
"27.04.2020","74,1869","74,5450","74,9113","74,0107","","-0,29%"
"24.04.2020","74,4000","74,8492","75,1900","73,9564","","-0,45%"
"23.04.2020","74,7390","75,9775","76,1970","74,2207","","-1,43%"
"22.04.2020","75,8260","77,3363","77,7745","75,8000","","-1,60%"
"21.04.2020","77,0602","75,5201","77,6935","75,1563","","2,16%"
"20.04.2020","75,4340","74,0500","75,6678","73,9479","","2,16%"
"17.04.2020","73,8425","74,0680","74,4611","73,0289","","-0,14%"
"16.04.2020","73,9437","74,8522","75,1413","73,7330","","-1,03%"
"15.04.2020","74,7126","73,1750","75,4140","72,7874","","2,44%"
"14.04.2020","72,9303","73,6808","73,7845","72,7227","","-0,94%"
"13.04.2020","73,6200","73,5862","74,0838","72,8837","","0,24%"
"10.04.2020","73,4430","74,2975","74,6147","73,1524","","-0,96%"
"09.04.2020","74,1566","75,1028","75,3548","72,7085","","-1,07%"
"08.04.2020","74,9598","75,5305","75,9814","74,8800","","-0,56%"
"07.04.2020","75,3800","76,0437","76,1560","75,1630","","-0,73%"
"06.04.2020","75,9362","76,8375","77,4862","75,9031","","-0,60%"
"03.04.2020","76,3925","77,2384","78,0150","76,4263","","-0,84%"
"02.04.2020","77,0425","78,6517","79,3099","77,1318","","-2,00%"
"01.04.2020","78,6126","78,4904","79,4203","78,3238","","0,25%"
"31.03.2020","78,4190","79,4631","79,8640","77,6702","","-1,02%"
"30.03.2020","79,2280","79,0475","80,4947","78,9961","","0,67%"
"27.03.2020","78,7000","77,4170","79,3463","77,1394","","1,89%"
"26.03.2020","77,2428","78,2675","79,1050","76,9847","","-1,26%"
"25.03.2020","78,2310","78,3310","79,4734","76,9670","","0,03%"
"24.03.2020","78,2050","79,4545","79,6553","78,1275","","-1,28%"
"23.03.2020","79,2190","79,7995","81,4065","79,2794","","-0,67%"
"20.03.2020","79,7523","79,1505","80,2355","77,4115","","0,88%"
"19.03.2020","79,0575","80,8500","82,2984","78,5167","","-2,01%"
"18.03.2020","80,6800","75,4145","82,9810","74,8032","","7,22%"
"17.03.2020","75,2492","74,4400","75,5560","73,3805","","1,13%"
"16.03.2020","74,4050","72,1146","75,4695","72,0548","","2,96%"
"13.03.2020","72,2650","74,9075","75,1488","72,0400","","-3,50%"
"12.03.2020","74,8850","73,2355","75,5394","72,7284","","2,33%"
"11.03.2020","73,1790","71,3763","73,2703","70,5390","","2,56%"
"10.03.2020","71,3500","74,7804","75,0476","70,6747","","-4,46%"
"09.03.2020","74,6800","70,4917","75,4900","70,4667","","8,96%"
"06.03.2020","68,5400","67,5667","68,6328","67,2790","","1,46%"
"05.03.2020","67,5540","66,2725","67,7882","65,9798","","2,02%"
"04.03.2020","66,2150","66,1275","66,5494","65,5085","","0,20%"
"03.03.2020","66,0820","66,1595","66,6769","65,3279","","-0,11%"
"02.03.2020","66,1550","66,8450","67,3303","66,0910","","-0,82%"
"28.02.2020","66,7027","66,2660","67,6611","66,2655","","0,68%"
"27.02.2020","66,2500","65,4275","66,4210","65,3717","","1,31%"
"26.02.2020","65,3925","65,3150","65,7253","64,9613","","0,14%"
"25.02.2020","65,3000","65,3495","65,6062","64,6885","","-0,06%"
"24.02.2020","65,3380","64,0612","65,8653","64,0612","","1,99%"
"21.02.2020","64,0603","64,1502","64,5703","63,8933","","-0,13%"
"20.02.2020","64,1409","63,5750","64,3075","63,4998","","1,00%"
"19.02.2020","63,5050","63,8683","63,9707","63,4508","","-0,53%"
"18.02.2020","63,8458","63,5000","64,2070","63,4343","","0,64%"
"17.02.2020","63,4375","63,5625","63,5833","63,2050","","-0,09%"
"14.02.2020","63,4950","63,6957","63,7213","63,3813","","-0,23%"
"13.02.2020","63,6415","63,2312","63,7913","63,1998","","0,70%"
"12.02.2020","63,1975","63,4226","63,4341","62,9095","","-0,25%"
"11.02.2020","63,3560","64,0952","64,1378","63,2430","","-1,15%"
"10.02.2020","64,0905","64,1985","64,3212","63,6463","","-0,08%"
"07.02.2020","64,1400","63,2891","64,2428","63,2160","","1,30%"
"06.02.2020","63,3150","62,8750","63,4326","62,6154","","0,71%"
"05.02.2020","62,8700","63,0275","63,2920","62,5500","","-0,23%"
"04.02.2020","63,0125","63,6750","63,7401","62,8368","","-1,02%"
"03.02.2020","63,6615","63,9737","64,1060","63,4200","","-0,45%"
"31.01.2020","63,9512","63,2000","64,0235","63,0475","","1,29%"
"30.01.2020","63,1338","62,5500","63,5162","62,4981","","0,99%"
"29.01.2020","62,5120","62,2392","62,8298","62,1955","","0,49%"
"28.01.2020","62,2050","62,9751","63,1428","62,2023","","-1,16%"
"27.01.2020","62,9356","62,2413","63,1200","62,1642","","1,41%"
"24.01.2020","62,0576","61,8705","62,2962","61,7170","","0,32%"
"23.01.2020","61,8569","61,8685","62,1036","61,8305","","0,05%"
"22.01.2020","61,8275","61,8648","62,0755","61,7570","","-0,06%"
"21.01.2020","61,8650","61,5700","61,9734","61,5498","","0,54%"
"20.01.2020","61,5320","61,5825","61,6500","61,3784","","-0,04%"
"17.01.2020","61,5559","61,6238","61,7187","61,2875","","-0,07%"
"16.01.2020","61,5990","61,4200","61,7733","61,3271","","0,32%"
"15.01.2020","61,4000","61,4250","61,7875","61,3296","","0,02%"
"14.01.2020","61,3895","61,2250","61,5325","61,1110","","0,28%"
"13.01.2020","61,2160","61,0200","61,4013","60,8813","","0,33%"
"10.01.2020","61,0137","61,2750","61,3900","60,8772","","-0,41%"
"09.01.2020","61,2675","61,2665","61,4254","61,1131","","0,08%"
"08.01.2020","61,2175","61,9555","62,1480","61,0708","","-1,14%"
"07.01.2020","61,9255","61,7786","62,1278","61,5873","","0,26%"
"06.01.2020","61,7636","62,1146","62,3553","61,7335","","-0,49%"
"03.01.2020","62,0700","61,7025","62,2450","61,6785","","0,66%"
"02.01.2020","61,6650","61,9472","62,2087","61,5570","","-0,43%"
"01.01.2020","61,9322","61,9341","61,9472","61,9341","","0,02%"
"31.12.2019","61,9191","62,0250","62,3175","61,9318","","-0,11%"
"30.12.2019","61,9870","62,0424","62,1806","61,6400","","-0,04%"
"27.12.2019","62,0125","62,2400","62,2874","61,7925","","-0,34%"
"26.12.2019","62,2250","61,8750","62,2973","61,6634","","0,63%"
"25.12.2019","61,8370","61,8851","61,9810","61,5115","","-0,06%"
"24.12.2019","61,8715","62,2560","62,3799","61,8618","","-0,56%"
"23.12.2019","62,2200","62,3350","62,5397","62,1375","","-0,01%"
"20.12.2019","62,2232","62,3900","62,4788","62,0085","","-0,22%"
"19.12.2019","62,3620","62,6325","62,7158","62,2976","","-0,41%"
"18.12.2019","62,6175","62,3950","62,7243","62,3748","","0,39%"
"17.12.2019","62,3725","62,4854","62,7455","62,3363","","-0,16%"
"16.12.2019","62,4704","62,8250","62,9186","62,3618","","-0,55%"
"13.12.2019","62,8165","62,7335","62,9476","62,1499","","0,15%"
"12.12.2019","62,7234","63,3431","63,3856","62,6808","","-0,93%"
"11.12.2019","63,3141","63,4790","63,6595","63,2520","","-0,24%"
"10.12.2019","63,4645","63,5363","63,6675","63,3982","","-0,10%"
"09.12.2019","63,5266","63,7693","63,8488","63,4904","","-0,19%"
"06.12.2019","63,6507","63,7226","63,8615","63,5951","","-0,11%"
"05.12.2019","63,7214","63,9138","63,9515","63,6710","","-0,23%"
"04.12.2019","63,8700","64,1200","64,2492","63,8213","","-0,31%"
"03.12.2019","64,0675","64,2235","64,3003","64,0444","","-0,22%"
"02.12.2019","64,2085","64,3537","64,4973","64,1426","","-0,23%"
"29.11.2019","64,3540","64,0970","64,3773","64,0020","","0,48%"
"28.11.2019","64,0465","63,9575","64,1928","63,9168","","0,14%"
"27.11.2019","63,9599","63,9875","64,1110","63,8898","","-0,02%"
"26.11.2019","63,9743","63,9375","64,1438","63,8841","","0,12%"
"25.11.2019","63,9000","63,8500","64,0708","63,7275","","0,10%"
"22.11.2019","63,8345","63,7100","63,9088","63,6095","","0,22%"
"21.11.2019","63,6950","63,8485","63,9150","63,6500","","-0,19%"
"20.11.2019","63,8150","63,8513","64,1168","63,7831","","-0,01%"
"19.11.2019","63,8225","63,8610","63,9282","63,6389","","0,01%"
"18.11.2019","63,8175","63,7505","63,9690","63,6888","","0,09%"
"15.11.2019","63,7625","63,9500","64,0076","63,7039","","-0,30%"
"14.11.2019","63,9520","64,4064","64,4064","63,9120","","-0,63%"
"13.11.2019","64,3600","64,2440","64,4702","64,1200","","0,20%"
"12.11.2019","64,2290","63,8775","64,2885","63,7550","","0,57%"
"11.11.2019","63,8625","63,8473","63,9882","63,7516","","0,14%"
"08.11.2019","63,7725","63,5355","63,9834","63,4945","","0,41%"
"07.11.2019","63,5100","63,8110","63,9290","63,3710","","-0,44%"
"06.11.2019","63,7920","63,4550","64,0376","63,4115","","0,55%"
"05.11.2019","63,4400","63,5380","63,6905","63,1738","","-0,10%"
"04.11.2019","63,5024","63,4200","63,5768","63,1573","","-0,03%"
"01.11.2019","63,5241","64,1667","64,1826","63,3665","","-0,98%"
"31.10.2019","64,1517","63,7212","64,1878","63,6930","","0,70%"
"30.10.2019","63,7070","63,9700","64,1524","63,7075","","-0,39%"
"29.10.2019","63,9550","63,8418","64,0321","63,6825","","0,19%"
"28.10.2019","63,8342","63,8205","63,9695","63,5585","","0,00%"
"25.10.2019","63,8365","64,0635","64,1191","63,6313","","-0,33%"
"24.10.2019","64,0485","63,9089","64,1500","63,7480","","0,24%"
"23.10.2019","63,8925","63,7200","63,9965","63,6283","","0,29%"
"22.10.2019","63,7050","63,7715","63,8414","63,5532","","-0,08%"
"21.10.2019","63,7565","63,8302","63,9988","63,6225","","0,01%"
"18.10.2019","63,7500","64,0968","64,1875","63,7535","","-0,56%"
"17.10.2019","64,1075","64,1361","64,2358","63,8423","","0,00%"
"16.10.2019","64,1055","64,3400","64,4640","64,0485","","-0,30%"
"15.10.2019","64,2970","64,2088","64,5140","64,1863","","0,12%"
"14.10.2019","64,2188","64,2058","64,4402","64,1108","","0,01%"
"11.10.2019","64,2121","64,4550","64,5102","64,0040","","-0,35%"
"10.10.2019","64,4400","64,8405","65,0902","64,3968","","-0,67%"
"09.10.2019","64,8765","65,2150","65,2877","64,8113","","-0,43%"
"08.10.2019","65,1560","65,0195","65,3640","64,7402","","0,27%"
"07.10.2019","64,9790","64,7015","65,0108","64,5995","","0,51%"
"04.10.2019","64,6470","65,1525","65,1845","64,5400","","-0,74%"
"03.10.2019","65,1320","65,1262","65,3756","65,0085","","0,03%"
"02.10.2019","65,1112","65,2073","65,5675","65,0273","","-0,12%"
"01.10.2019","65,1923","64,8475","65,4453","64,7463","","0,58%"
"30.09.2019","64,8139","64,6500","65,0165","64,4998","","0,26%"
"27.09.2019","64,6450","64,3000","64,7181","64,2085","","0,63%"
"26.09.2019","64,2419","64,1916","64,3815","64,1000","","0,15%"
"25.09.2019","64,1430","63,9910","64,4820","63,8863","","0,24%"
"24.09.2019","63,9877","63,8675","64,0153","63,6063","","0,22%"
"23.09.2019","63,8502","64,0476","64,1290","63,7373","","-0,23%"
"20.09.2019","63,9950","64,0475","64,1267","63,7013","","0,04%"
"19.09.2019","63,9680","64,2075","64,4184","63,8111","","-0,28%"
"18.09.2019","64,1475","64,4500","64,5626","64,1055","","-0,40%"
"17.09.2019","64,4046","64,0055","64,4940","63,9358","","0,66%"
"16.09.2019","63,9830","63,9250","64,1788","63,6623","","-0,54%"
"13.09.2019","64,3275","64,8450","64,8450","64,1473","","-0,76%"
"12.09.2019","64,8225","65,5825","65,5936","64,6650","","-1,05%"
"11.09.2019","65,5105","65,4506","65,6486","65,2810","","0,17%"
"10.09.2019","65,3961","65,5755","65,5905","65,2417","","-0,20%"
"09.09.2019","65,5244","65,8150","65,8378","65,3498","","-0,38%"
"06.09.2019","65,7725","66,1831","66,2595","65,5797","","-0,70%"
"05.09.2019","66,2383","66,1675","66,2808","65,8844","","0,13%"
"04.09.2019","66,1538","66,7750","66,8152","66,0690","","-0,88%"
"03.09.2019","66,7400","66,7725","67,1420","66,7195","","-0,03%"
"02.09.2019","66,7575","66,7250","66,9075","66,5513","","0,14%"
"30.08.2019","66,6670","66,5150","66,8398","66,3025","","0,25%"
"29.08.2019","66,5012","66,8188","66,9288","66,4185","","-0,40%"
"28.08.2019","66,7680","66,4562","66,9788","66,3038","","0,48%"
"27.08.2019","66,4518","66,1298","66,7055","66,0144","","0,53%"
"26.08.2019","66,1039","66,1072","66,3515","65,8223","","0,17%"
"23.08.2019","65,9950","65,5582","66,2180","65,4769","","0,65%"
"22.08.2019","65,5703","65,7375","65,9813","65,4438","","-0,19%"
"21.08.2019","65,6920","66,4650","66,5550","65,6318","","-1,18%"
"20.08.2019","66,4745","66,9390","67,1088","66,4230","","-0,73%"
"19.08.2019","66,9629","66,4572","67,0515","66,2410","","0,74%"
"16.08.2019","66,4700","66,0417","66,5759","65,8572","","0,68%"
"15.08.2019","66,0240","66,0780","66,5875","65,6308","","-0,08%"
"14.08.2019","66,0743","64,9800","66,1221","64,8780","","1,80%"
"13.08.2019","64,9090","65,4809","65,8865","64,7825","","-0,73%"
"12.08.2019","65,3875","65,3005","65,6902","65,2256","","0,22%"
"09.08.2019","65,2455","65,0135","65,5387","65,0083","","0,36%"
"08.08.2019","65,0100","65,3350","65,4729","65,0157","","-0,48%"
"07.08.2019","65,3213","65,3010","65,6975","64,9435","","0,06%"
"06.08.2019","65,2800","65,4583","66,1863","64,9895","","-0,23%"
"05.08.2019","65,4300","65,2882","65,6232","64,8460","","0,25%"
"02.08.2019","65,2691","64,3450","65,4353","64,2878","","1,40%"
"01.08.2019","64,3660","63,6585","64,4088","63,4670","","1,14%"
"31.07.2019","63,6413","63,5550","63,8068","63,1173","","0,23%"
"30.07.2019","63,4927","63,4350","63,7388","63,2403","","0,14%"
"29.07.2019","63,4050","63,3495","63,6391","63,1609","","0,12%"
"26.07.2019","63,3275","63,2500","63,5100","63,0548","","0,14%"
"25.07.2019","63,2417","63,3165","63,3546","62,8307","","-0,10%"
"24.07.2019","63,3023","63,1920","63,3187","63,0015","","0,20%"
"23.07.2019","63,1778","63,1063","63,3488","62,9769","","0,15%"
"22.07.2019","63,0850","63,0227","63,1480","62,9213","","0,12%"
"19.07.2019","63,0105","62,7886","63,0763","62,7198","","0,38%"
"18.07.2019","62,7736","62,8514","63,1462","62,7493","","-0,10%"
"17.07.2019","62,8364","63,0439","63,0785","62,7173","","-0,31%"
"16.07.2019","63,0296","62,6189","63,0929","62,5977","","0,68%"
"15.07.2019","62,6039","63,1363","63,1800","62,5563","","-0,61%"
"12.07.2019","62,9902","62,8255","63,1988","62,7819","","0,33%"
"11.07.2019","62,7825","63,1100","63,2003","62,7558","","-0,45%"
"10.07.2019","63,0690","63,8016","63,9428","63,0934","","-1,14%"
"09.07.2019","63,7995","63,6745","63,9506","63,6216","","0,17%"
"08.07.2019","63,6936","63,7832","64,0018","63,4815","","-0,12%"
"05.07.2019","63,7712","63,4500","63,8705","63,4105","","0,56%"
"04.07.2019","63,4130","63,2988","63,5300","63,2458","","0,16%"
"03.07.2019","63,3140","63,2663","63,6688","63,2516","","0,04%"
"02.07.2019","63,2915","63,0000","63,3975","62,9285","","0,47%"
"01.07.2019","62,9955","63,1400","63,2387","62,7810","","-0,41%"
"28.06.2019","63,2525","63,0675","63,3081","62,8458","","0,32%"
"27.06.2019","63,0525","62,9878","63,2850","62,9275","","0,11%"
"26.06.2019","62,9818","62,8960","63,2330","62,7233","","0,18%"
"25.06.2019","62,8688","62,5555","63,0333","62,4935","","0,52%"
"24.06.2019","62,5414","63,2050","63,2073","62,5246","","-0,73%"
"21.06.2019","63,0000","62,8595","63,7893","62,8326","","0,26%"
"20.06.2019","62,8371","63,7265","63,7954","62,8443","","-1,38%"
"19.06.2019","63,7166","64,0078","64,1163","63,6739","","-0,43%"
"18.06.2019","63,9928","64,3160","64,4121","63,9073","","-0,45%"
"17.06.2019","64,2830","64,4184","64,4202","64,1182","","-0,13%"
"14.06.2019","64,3675","64,5540","64,6208","64,2107","","-0,28%"
"13.06.2019","64,5495","64,9060","64,9253","64,4893","","-0,53%"
"12.06.2019","64,8915","64,5300","64,9649","64,4937","","0,58%"
"11.06.2019","64,5200","64,7245","64,7626","64,4345","","-0,34%"
"10.06.2019","64,7388","64,7598","65,0040","64,6297","","-0,05%"
"07.06.2019","64,7712","65,1070","65,1725","64,7415","","-0,47%"
"06.06.2019","65,0770","65,3185","65,3728","65,0112","","-0,35%"
"05.06.2019","65,3035","65,1911","65,4102","64,9547","","0,25%"
"04.06.2019","65,1405","65,2995","65,4739","64,9953","","-0,28%"
"03.06.2019","65,3220","65,5546","65,6803","65,1482","","-0,13%"
"31.05.2019","65,4080","65,1460","65,5945","65,1039","","0,36%"
"30.05.2019","65,1730","64,9141","65,2109","64,8700","","0,40%"
"29.05.2019","64,9140","64,6885","65,4000","64,6198","","0,38%"
"28.05.2019","64,6678","64,3963","64,7575","64,3476","","0,49%"
"27.05.2019","64,3543","64,4274","64,5418","64,3163","","-0,10%"
"24.05.2019","64,4190","64,8635","64,9013","64,3967","","-0,65%"
"23.05.2019","64,8425","64,3334","64,9365","64,2938","","0,87%"
"22.05.2019","64,2850","64,3660","64,5150","64,1460","","-0,19%"
"21.05.2019","64,4100","64,5300","64,6415","64,3363","","-0,14%"
"20.05.2019","64,5000","64,7836","64,7944","64,4125","","-0,39%"
"17.05.2019","64,7505","64,6245","64,8085","64,5500","","0,20%"
"16.05.2019","64,6205","64,6070","64,7432","64,3873","","-0,05%"
"15.05.2019","64,6555","64,9098","65,0040","64,4796","","-0,37%"
"14.05.2019","64,8948","65,4020","65,4500","64,8501","","-0,73%"
"13.05.2019","65,3746","65,1405","65,5762","65,1048","","0,44%"
"10.05.2019","65,0877","65,2462","65,4601","65,0471","","-0,20%"
"09.05.2019","65,2200","64,9910","65,5528","64,9910","","0,38%"
"08.05.2019","64,9760","65,4096","65,4427","64,8984","","-0,61%"
"07.05.2019","65,3740","65,2811","65,4671","64,9838","","0,22%"
"06.05.2019","65,2280","65,0975","65,5190","65,0447","","0,22%"
"03.05.2019","65,0825","65,3910","65,6183","65,0120","","-0,45%"
"02.05.2019","65,3760","64,8450","65,5815","64,7078","","0,84%"
"01.05.2019","64,8300","64,6149","64,8845","64,5150","","0,38%"
"30.04.2019","64,5830","64,4461","65,0128","64,3285","","0,19%"
"29.04.2019","64,4615","64,7880","64,8235","64,4023","","-0,51%"
"26.04.2019","64,7950","64,6574","64,8993","64,5529","","0,23%"
"25.04.2019","64,6495","64,3700","64,9860","64,2209","","0,40%"
"24.04.2019","64,3925","63,7264","64,5085","63,6558","","1,10%"
"23.04.2019","63,6940","63,8215","63,9049","63,6446","","-0,11%"
"22.04.2019","63,7665","64,0260","64,0868","63,7329","","-0,40%"
"19.04.2019","64,0250","63,8602","64,0900","63,8285","","0,25%"
"18.04.2019","63,8645","63,7881","64,1660","63,7681","","0,10%"
"17.04.2019","63,8020","64,0855","64,1289","63,7742","","-0,43%"
"16.04.2019","64,0805","64,3065","64,4573","64,0408","","-0,33%"
"15.04.2019","64,2915","64,3750","64,4438","64,1648","","0,00%"
"12.04.2019","64,2900","64,5949","64,6550","64,1182","","-0,44%"
"11.04.2019","64,5740","64,2340","64,7174","64,2202","","0,58%"
"10.04.2019","64,2040","64,9525","64,9678","64,2061","","-1,10%"
"09.04.2019","64,9170","64,9213","64,9975","64,6235","","0,09%"
"08.04.2019","64,8600","65,3500","65,4690","64,8050","","-0,65%"
"05.04.2019","65,2850","65,4250","65,5610","65,1533","","-0,19%"
"04.04.2019","65,4100","65,2410","65,6203","65,1152","","0,28%"
"03.04.2019","65,2260","65,3454","65,4715","65,0329","","-0,12%"
"02.04.2019","65,3060","65,2170","65,5677","65,2033","","0,14%"
"01.04.2019","65,2115","65,6005","65,8503","65,1355","","-0,70%"
"29.03.2019","65,6700","64,9730","65,7653","64,5890","","1,12%"
"28.03.2019","64,9450","64,8618","65,2937","64,5503","","0,15%"
"27.03.2019","64,8475","64,4140","65,0087","64,3221","","0,68%"
"26.03.2019","64,4085","64,0055","64,4950","63,9208","","0,68%"
"25.03.2019","63,9710","64,5510","64,7251","63,9080","","-0,97%"
"22.03.2019","64,5960","63,8793","64,8385","63,6955","","1,15%"
"21.03.2019","63,8643","63,8825","63,9554","63,6325","","0,08%"
"20.03.2019","63,8140","64,3902","64,4125","63,6464","","-0,87%"
"19.03.2019","64,3740","64,3962","64,5875","64,1763","","0,00%"
"18.03.2019","64,3745","64,9319","64,9350","64,1325","","-0,65%"
"15.03.2019","64,7935","65,4785","65,5521","64,7688","","-1,04%"
"14.03.2019","65,4760","65,4482","65,6063","65,2903","","0,03%"
"13.03.2019","65,4590","65,6220","65,6894","65,3147","","-0,24%"
"12.03.2019","65,6175","65,9121","65,9770","65,5313","","-0,39%"
"11.03.2019","65,8763","66,4329","66,4791","65,8544","","-0,67%"
"08.03.2019","66,3200","66,2924","66,5163","66,2371","","0,09%"
"07.03.2019","66,2624","65,9185","66,3143","65,8423","","0,54%"
"06.03.2019","65,9040","65,7965","66,0497","65,7467","","0,24%"
"05.03.2019","65,7463","65,7465","65,8627","65,5897","","0,02%"
"04.03.2019","65,7315","65,9180","65,9688","65,6333","","-0,28%"
"01.03.2019","65,9130","65,9681","65,9935","65,6000","","-0,06%"
"28.02.2019","65,9550","65,7875","66,0361","65,6785","","0,33%"
"27.02.2019","65,7400","65,7075","66,0325","65,6435","","0,13%"
"26.02.2019","65,6575","65,5200","65,9550","65,4418","","0,23%"
"25.02.2019","65,5050","65,5077","65,6475","65,1498","","0,23%"
"22.02.2019","65,3575","65,6290","65,7236","65,2972","","-0,36%"
"21.02.2019","65,5910","65,6774","65,7940","65,3612","","-0,09%"
"20.02.2019","65,6500","65,7050","65,9478","65,4578","","-0,05%"
"19.02.2019","65,6825","66,2335","66,3452","65,6812","","-0,77%"
"18.02.2019","66,1910","66,2485","66,4000","66,0772","","-0,09%"
"15.02.2019","66,2523","66,6260","66,7959","66,2179","","-0,60%"
"14.02.2019","66,6527","66,5240","67,1729","66,2763","","0,22%"
"13.02.2019","66,5090","65,8515","66,5902","65,5984","","1,07%"
"12.02.2019","65,8080","65,8030","66,2485","65,4950","","0,03%"
"11.02.2019","65,7850","65,4660","65,9066","65,3824","","0,50%"
"08.02.2019","65,4605","65,9435","66,1776","65,3348","","-0,73%"
"07.02.2019","65,9390","65,8650","66,1698","65,6864","","0,14%"
"06.02.2019","65,8495","65,6200","65,9540","65,5358","","0,41%"
"05.02.2019","65,5820","65,5650","65,6636","65,4075","","0,07%"
"04.02.2019","65,5345","65,4990","65,7390","65,4384","","0,15%"
"01.02.2019","65,4340","65,3700","65,7468","65,3110","","0,15%"
"31.01.2019","65,3390","65,3900","65,7064","65,1538","","-0,03%"
"30.01.2019","65,3600","66,0236","66,2050","65,3535","","-0,96%"
"29.01.2019","65,9936","66,2600","66,4163","65,9553","","-0,33%"
"28.01.2019","66,2130","66,0000","66,3737","65,5641","","0,40%"
"25.01.2019","65,9510","65,6873","66,2680","65,6117","","0,39%"
"24.01.2019","65,6960","66,0788","66,1661","65,6655","","-0,57%"
"23.01.2019","66,0720","66,5050","66,5570","66,0155","","-0,61%"
"22.01.2019","66,4770","66,3913","66,6353","66,3175","","0,18%"
"21.01.2019","66,3600","66,1500","66,4893","66,1439","","0,29%"
"18.01.2019","66,1686","66,3565","66,5240","66,1060","","-0,23%"
"17.01.2019","66,3225","66,3525","66,6955","66,2404","","0,08%"
"16.01.2019","66,2718","67,0290","67,1447","66,2496","","-1,09%"
"15.01.2019","66,9990","67,0220","67,1580","66,8704","","-0,01%"
"14.01.2019","67,0070","66,8827","67,3133","66,8216","","0,19%"
"11.01.2019","66,8797","66,8507","67,1700","66,7810","","0,05%"
"10.01.2019","66,8460","66,6725","67,3512","66,6096","","0,36%"
"09.01.2019","66,6040","66,9005","67,2618","66,5987","","-0,42%"
"08.01.2019","66,8855","66,6786","67,3274","66,6336","","0,36%"
"07.01.2019","66,6486","67,6904","67,8842","66,5958","","-1,48%"
"04.01.2019","67,6486","68,7042","69,0148","67,4982","","-1,52%"
